offer_id,source,url,title,price_amount,price_currency,price_per_m2,area_m2,rooms,city,district,street,lat,lon,posted_at,updated_at
mzn2046099187,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-30m2-mzn2046099187,Blisko Uczelni |Świetna Komunikacja |Cicha Okolica,530000.0,PLN,17152.0,30.9,2.0,Gdansk,Zaspa,Pilotow,54.3960795,18.5887179,,
mzn2045634552,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-hoza-53m2-mzn2045634552,Przejmij gotowy biznes i zarabiaj,600000.0,PLN,11299.0,53.1,3.0,Gdansk,Stogi,Hoza,54.3599844,18.7126606,,
mzn2045888602,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-31m2-mzn2045888602,"Gotowy apartament | ROI 29,64% | Gdańsk Sobieszewo",666000.0,PLN,21089.0,31.58,2.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2045370582,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-31m2-mzn2045370582,Kawalerka w prestiżowej lokalizacji - Śródmieście,765135.0,PLN,24352.0,31.42,2.0,Gdansk,Srodmiescie,Lakowa,54.3419532,18.6603855,,
mzn2045485392,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-dolne-migowo-77m2-mzn2045485392,Cztery pokoje na skraju lasu,950000.0,PLN,12306.0,77.2,4.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2045441492,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-mariana-hemara-47m2-mzn2045441492,2-pokojowy apartament na Garnizonie | Gdańsk,1100000.0,PLN,23320.0,47.17,2.0,Gdansk,Wrzeszcz,Mariana,54.3359456,18.6655092,,
mzn2045370587,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-52m2-mzn2045370587,Apartament w prestiżowej inwestycji - Starówka,1161141.0,PLN,22130.0,52.47,2.0,Gdansk,Srodmiescie,Lakowa,54.3419532,18.6603855,,
mzn2044583563,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-opacka-77m2-mzn2044583563,Wyjątkowy apartament w sercu Oliwy,1983398.0,PLN,25725.0,77.1,3.0,Gdansk,Oliwa,Opacka,54.4100946,18.5554308,,
mzn2043074722,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-opacka-77m2-mzn2043074722,Wyjątkowy apartament w sercu Oliwy,1983398.0,PLN,25725.0,77.1,3.0,Gdansk,Oliwa,Opacka,54.4100946,18.5554308,,
mzn2045888544,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-22m2-mzn2045888544,Gotowy Apartament | **** Hotel | ROI min. 8.33%,486700.0,PLN,21526.0,22.61,3.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2044983094,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-41m2-mzn2044983094,Doskonała inwestycja 41 m2 po generalnym remoncie,549000.0,PLN,13387.0,41.01,3.0,Gdansk,Siedlce,Kartuska,54.3488205,18.5305699,,
mzn2043737689,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-olimpijska-50m2-mzn2043737689,Przytulne mieszkanie 50 m2 z wyjściem na ogród,569000.0,PLN,11319.0,50.27,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2044108198,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-dworska-42m2-mzn2044108198,"2 pokoje z kuchnią 43 m2, BRZEŹNO 10 min od plaży",619000.0,PLN,14496.0,42.7,2.0,Gdansk,Brzezno,Dworska,54.4045806,18.63265165,,
mzn2044261916,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-swierkowa-61m2-mzn2044261916,Mieszkanie 5 pokoi w Starej Oliwie przy TPK,649000.0,PLN,10541.0,61.57,3.0,Gdansk,Oliwa,Swierkowa,54.4059178,18.5503638,,
mzn2045891358,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-kolobrzeska-46m2-mzn2045891358,3 pokoje po remoncie blisko komunikacji i morza,735000.0,PLN,15978.0,46.0,3.0,Gdansk,Przymorze,Kolobrzeska,54.400764,18.5742856,,
mzn2045098893,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-72m2-mzn2045098893,4 pokoje na Przymorzu,860000.0,PLN,11944.0,72.0,4.0,Gdansk,Przymorze,Obroncow,54.4067012,18.6669686,,
mzn2045865938,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-taneczna-72m2-mzn2045865938,"3 Pokoje, zielona okolica, nowe budownictwo",930000.0,PLN,12757.0,72.9,3.0,Gdansk,Jasien,Taneczna,54.35220426,18.531188965,,
mzn2045319863,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-de-gaulle-a-86m2-mzn2045319863,Klimatyczne mieszkanie blisko Galerii Bałtyckiej,990000.0,PLN,11478.0,86.25,3.0,Gdansk,Wrzeszcz,Gen,54.379389950000004,18.60313655,,
mzn2045690817,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-lecha-badkowskiego-90m2-mzn2045690817,Słoneczne mieszkanie z bardzo dobrą energią,1150000.0,PLN,12764.0,90.1,4.0,Gdansk,Siedlce,Lecha,54.4174863,18.5916081,,
mzn2046068996,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-fiszera-111m2-mzn2046068996,1 BUDYNEK PRZY PG | 100% OBŁOŻENIE W CIĄGU ROKU,1190000.0,PLN,10711.0,111.1,2.0,Gdansk,Wrzeszcz,Gen,54.37535543,18.60946655,,
mzn2045462551,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-suchanino-piotra-czajkowskiego-70m2-mzn2045462551,Przestronne mieszkanie - Suchanino,1199000.0,PLN,16911.0,70.9,3.0,Gdansk,Suchanino,Piotra,54.3452253,18.6505609,,
mzn2045393597,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-60m2-mzn2045393597,2 pokoje | Oddzielna kuchnia | Brzeźno | Plaża,1231818.0,PLN,20394.0,60.4,2.0,Gdansk,Brzezno,Gdanska,54.3508058,18.6510409,,
mzn2045795545,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-90m2-mzn2045795545,Mieszkanie spółdzielcze własnościowe 112m2 Siedlce,1250000.0,PLN,13873.0,90.1,4.0,Gdansk,Siedlce,,54.34931541,18.619122505,,
mzn2045868252,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-55m2-mzn2045868252,"Gotowy apartament | ROI 29,64% | Gdańsk Sobieszewo",1452500.0,PLN,26218.0,55.4,3.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2045837383,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-chlopska-19m2-mzn2045837383,MIKRO KAWALERKA/INWESTYCJA/PLAŻA,399000.0,PLN,21000.0,19.0,2.0,Gdansk,Przymorze,Chlopska,54.4199965,18.5840178,,
mzn2045666799,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-kempingowa-35m2-mzn2045666799,Ostatni apartament z balkonem! | Okazja | Sauna,405691.0,PLN,11316.0,35.85,2.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2044982869,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-wronia-45m2-mzn2044982869,"Mieszkanie inwestycyjne, ul. Wronia Gdańsk Aniołki",540000.0,PLN,11950.0,45.19,3.0,Gdansk,Aniolki,Wronia,54.3628316,18.62783425,,
mzn2042959305,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-strajku-dokerow-61m2-mzn2042959305,DO REMONTU Z DUŻYM POTENCJAŁEM,559000.0,PLN,9141.0,61.15,2.0,Gdansk,Nowy,Port,54.4012178,18.662687249999998,,
mzn2043764066,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-46m2-mzn2043764066,MIESZKANIE NA PRZYMORZU BLISKO MORZA,629000.0,PLN,13674.0,46.0,2.0,Gdansk,Przymorze,Obroncow,54.4067012,18.6669686,,
mzn2045862718,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-bulonska-59m2-mzn2045862718,3 pokoje z loggią i piwnicą,770000.0,PLN,12985.0,59.3,3.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2045357793,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-46m2-mzn2045357793,Piękne mieszkanie kilkaset metrów od morza,770000.0,PLN,16386.0,46.99,2.0,Gdansk,Letnica,Starowiejska,54.38985155,18.6498714,,
mzn2045868253,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-26m2-mzn2045868253,"Gotowy apartament | ROI 29,64% | Gdańsk Sobieszewo",813000.0,PLN,31042.0,26.19,3.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2045390962,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-hilarego-koprowskiego-59m2-mzn2045390962,3 pokoje | Osiedle Balans | Pięknie wykończone,830000.0,PLN,14068.0,59.0,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2045719302,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-barbary-33m2-mzn2045719302,Śródmieście Św. Barbary- fajne mieszkanie,845000.0,PLN,24926.0,33.9,2.0,Gdansk,Srodmiescie,Sw,54.3732816,18.6006758,,
mzn2045183760,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-mariana-hemara-37m2-mzn2045183760,Apartament w Garnizonie do własnej aranżacji,885000.0,PLN,23475.0,37.7,2.0,Gdansk,Wrzeszcz,Mariana,54.3359456,18.6655092,,
mzn2045334756,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-60m2-mzn2045334756,doskonałe mieszkanie na Letnicy,890000.0,PLN,14679.0,60.63,3.0,Gdansk,Letnica,Starowiejska,54.38985155,18.6498714,,
mzn2045334948,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-38m2-mzn2045334948,Piękne mieszkanie tuż przy Motławie,899000.0,PLN,23608.0,38.08,2.0,Gdansk,Srodmiescie,Sienna,54.3584497,18.6931218,,
mzn2045370588,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-39m2-mzn2045370588,"Nowy, wykończony apartament- Śródmieście",911155.0,PLN,23056.0,39.52,2.0,Gdansk,Srodmiescie,Lakowa,54.3419532,18.6603855,,
mzn2045787272,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-rybaki-gorne-76m2-mzn2045787272,Ogrzewanie Miejskie | Wysokie Sufity | Po remocnie,949000.0,PLN,12368.0,76.73,3.0,Gdansk,Srodmiescie,Rybaki,54.35035155,18.6558259,,
mzn2045532074,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-leona-wyczolkowskiego-78m2-mzn2045532074,Bezczynszowe mieszkanie z ogrodem 600 m2,2949000.0,PLN,12043.0,244.87,3.0,Gdansk,Siedlce,Leona,54.3787195,18.6135428,,
mzn2043721728,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-tadeusza-kosciuszki-82m2-mzn2043721728,4 pokoje samym w centrum Gdańsk Wrzeszcz,979000.0,PLN,11867.0,82.5,4.0,Gdansk,Wrzeszcz,Tadeusza,54.3828858,18.6631068,,
mzn2039740686,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-olszynka-modra-120m2-mzn2039740686,Mieszkanie w Kamienicy z prywatną działką,999000.0,PLN,8325.0,120.0,4.0,Gdansk,Olszynka,Modra,54.3247673,18.6892599,,
mzn2045755662,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lawendowa-43m2-mzn2045755662,"Gotowa inwestycja, gustowne 2 pokoje",1000000.0,PLN,23148.0,43.2,2.0,Gdansk,Srodmiescie,Lawendowa,54.35035155,18.6558259,,
mzn2044562820,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-letnicka-55m2-mzn2044562820,"Os.Latarników- Wysoki Standard, Widok na Zieleń",1039000.0,PLN,18891.0,55.0,3.0,Gdansk,Letnica,Letnicka,54.4036178,18.6511808,,
mzn2045370585,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-49m2-mzn2045370585,Wykończony Apartament w Śródmieściu Gdańska,1072513.0,PLN,21759.0,49.29,2.0,Gdansk,Srodmiescie,Lakowa,54.3419532,18.6603855,,
mzn2045277954,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-piwna-44m2-mzn2045277954,Mieszkanie w sercu Starówki- kamienica z widną,1135000.0,PLN,25420.0,44.65,2.0,Gdansk,Srodmiescie,Piwna,54.35035155,18.6558259,,
mzn2042869397,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-matarnia-elewow-104m2-mzn2042869397,2 poziomowe z dużym balkonem,1149000.0,PLN,11048.0,104.0,4.0,Gdansk,Matarnia,Elewow,54.379758,18.5054924,,
mzn2044608603,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-83m2-mzn2044608603,3 POKOJE | ZASPA | GOTOWE DO ZAMIESZKANIA,1343000.0,PLN,16181.0,83.0,3.0,Gdansk,Zaspa,Pilotow,54.3960795,18.5887179,,
mzn2043327541,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-ks-jerzego-popieluszki-57m2-mzn2043327541,Elegancja i wygoda w sercu Gdańska,1450000.0,PLN,25439.0,57.0,3.0,Gdansk,Srodmiescie,Ks,54.35035155,18.6558259,,
mzn2045667065,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-nad-stawem-131m2-mzn2045667065,4 pokoje w środku Wrzeszcza,1680000.0,PLN,12776.0,131.5,4.0,Gdansk,Wrzeszcz,Nad,54.3247926,18.6573532,,
mzn2045128685,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-ks-jerzego-popieluszki-68m2-mzn2045128685,Apartament 68 m² Gdańsk ul. Popiełuszki,1836000.0,PLN,26838.0,68.41,3.0,Gdansk,Srodmiescie,Ks,54.35035155,18.6558259,,
mzn2045852300,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-polanki-96m2-mzn2045852300,"Mieszkanie 97m Gdańsk Oliwa, działka 563m + strych",1890000.0,PLN,19519.0,96.83,4.0,Gdansk,Oliwa,Polanki,54.3925875,18.5687859,,
mzn2045072382,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-jarowa-162m2-mzn2045072382,162 m2! 1 lub 2 mieszkania! 2 miejsca w cenie,2349000.0,PLN,14491.0,162.1,4.0,Gdansk,Wrzeszcz,Jarowa,54.3643896,18.6150904,,
mzn2045853697,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-120m2-mzn2045853697,Apartament przy samej Motławie | 46 m taras,3442230.0,PLN,28500.0,120.78,4.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2045853695,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-120m2-mzn2045853695,Apartament przy samej Motławie | 46 m taras,3442230.0,PLN,28500.0,120.78,4.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2041990437,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-102m2-mzn2041990437,Nowa odsłona świetności Gdańska,4200000.0,PLN,41140.0,102.09,3.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2043208218,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-konrada-guderskiego-46m2-mzn2043208218,Przytulne mieszkanie 2 pok 47 m2 z balkonem,605000.0,PLN,12983.0,46.6,2.0,Gdansk,Jasien,Konrada,54.3200507,18.5670404,,
mzn2045354716,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-chlopska-43m2-mzn2045354716,2 pokoje Przymorze - świetna lokalizacja,675000.0,PLN,15698.0,43.0,2.0,Gdansk,Przymorze,Chlopska,54.4199965,18.5840178,,
mzn2045875206,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-franciszka-bohomolca-57m2-mzn2045875206,3-pokojowe mieszkanie w sercu Dolnego Wrzeszcza,699000.0,PLN,12207.0,57.26,3.0,Gdansk,Wrzeszcz,Franciszka,54.3444287,18.5981097,,
mzn2045897974,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-71m2-mzn2045897974,"3-pokojowe mieszkanie na Osiedlu Pastelowe, Gdańsk",718000.0,PLN,9989.0,71.88,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046081735,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-jacka-malczewskiego-58m2-mzn2046081735,4 pokoje na Siedlcach,815000.0,PLN,14003.0,58.2,4.0,Gdansk,Siedlce,Jacka,54.34931541,18.619122505,,
mzn2045680813,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-sympatyczna-65m2-mzn2045680813,3 pok. / winda/ Gdansk Wiszące Ogrody,899000.0,PLN,13831.0,65.0,3.0,Gdansk,Jasien,Sympatyczna,54.35220426,18.531188965,,
mzn2044910284,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-lozy-59m2-mzn2044910284,3 pokojowe mieszkanie 600 m od plaży,940000.0,PLN,15798.0,59.5,3.0,Gdansk,Brzezno,Lozy,54.4045806,18.63265165,,
mzn2045893049,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-60m2-mzn2045893049,Apartament nad Motławą na osiedlu Riverview,1400000.0,PLN,23333.0,60.0,3.0,Gdansk,Srodmiescie,Angielska,54.35035155,18.6558259,,
mzn2044668948,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-bernarda-chrzanowskiego-84m2-mzn2044668948,Klimatyczne mieszkanie we Wrzeszczu,1550000.0,PLN,18363.0,84.41,3.0,Gdansk,Wrzeszcz,Bernarda,54.3943388,18.4976353,,
mzn2045179604,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-50m2-mzn2045179604,Dwustronny apartament Wyspa Spichrzów,1562014.0,PLN,31035.0,50.33,2.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2045877681,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-oliwska-38m2-mzn2045877681,Blisko plaży i Komunikacji miejskiej | Po remoncie,499000.0,PLN,13029.0,38.3,2.0,Gdansk,Nowy,Port,54.4012178,18.662687249999998,,
mzn2044786882,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-czestochowska-51m2-mzn2044786882,2 POKOJE Z BALKONEM | SPÓŁDZIELCZE WŁASNOŚCIOWE,610000.0,PLN,11845.0,51.5,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2042014656,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-wygon-44m2-mzn2042014656,Sprzedam 2 pokojowe mieszkanie w Śródmieściu,620000.0,PLN,14091.0,44.0,2.0,Gdansk,Srodmiescie,Wygon,54.3513645,18.672214,,
mzn2045339811,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-sucha-38m2-mzn2045339811,Piękne mieszkanie kilkaset mętów od morza,790000.0,PLN,20403.0,38.72,2.0,Gdansk,Letnica,Sucha,54.38985155,18.6498714,,
mzn2044034298,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-oliwska-79m2-mzn2044034298,Mieszkanie z możliwością podziału na dwa,899000.0,PLN,11294.0,79.6,3.0,Gdansk,Nowy,Port,54.4012178,18.662687249999998,,
mzn2045853604,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-55m2-mzn2045853604,Top Apartament z logią przy samej Motławie,1700000.0,PLN,30664.0,55.44,3.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2045790597,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-sienna-grobla-79m2-mzn2045790597,Apartament z widokiem na rzekę | Starówka,1897000.0,PLN,23862.0,79.5,3.0,Pomorskie,Gdansk,Sienna,54.3587226,18.6979064,,
mzn2045853603,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-98m2-mzn2045853603,Apartament nad bulwarem przy samej Motławie,2509200.0,PLN,25500.0,98.4,4.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2045853602,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-106m2-mzn2045853602,Apartament nad bulwarem przy samej Motławie,2770300.0,PLN,26000.0,106.55,4.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
